doi,title,source,nnaa_track,pmid,journal,pub_date,abstract,nnaa_compound,ai_article_type,ai_pass,ai_rationale_zh,ai_nnaa_category,ai_synthesis_method,ai_has_pathway_or_synthesis,ai_compound,fetched_at,publication_types,ai_domain_relevant,ai_has_experiment,lit_type_zh
10.1002/chin.200631079,Rhodium‐Catalyzed Asymmetric Hydrogenation Through Dynamic Kinetic Resolution: Asymmetric Synthesis of anti‐β‐Hydroxy‐α‐amino Acid Esters.,crossref,chemical,,ChemInform,2006-7-11,,,research_article,true,标题明确报告通过动态动力学拆分铑催化不对称氢化合成anti-β-羟基-α-氨基酸酯，β-羟基-α-氨基酸属于NNAA，合成路线为核心内容。,chemical,chemical,yes,anti-β-hydroxy-α-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/acs.joc.2c02352,Theoretical Mechanistic Investigation of the Dynamic Kinetic Resolution of N-Protected Amino Acid Esters using Phase-Transfer Catalysts,crossref,chemical,,The Journal of Organic Chemistry,2023-2-6,,,research_article,true,标题明确涉及N-保护氨基酸酯的动态动力学拆分（DKR），使用相转移催化剂，属于NNAA化学合成/手性制备范畴；摘要为空，无法进一步判断细节，但标题已足够支持相关性。,chemical,chemical,unclear,N-protected amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/s0040-4020(01)00550-6,Synthesis of α-amino esters by dynamic kinetic resolution of α-haloacyl imidazolidinones,crossref,chemical,,Tetrahedron,2001-7,,,research_article,true,标题明确报告通过α-卤代酰基咪唑啉酮的动态动力学拆分合成α-氨基酯，属于NNAA化学不对称合成方法，核心产物为α-氨基酸酯类化合物。,chemical,chemical,yes,alpha-amino esters,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/chin.200422197,Stereoselective Synthesis of anti‐β‐Hydroxy‐α‐amino Acids Through Dynamic Kinetic Resolution.,crossref,chemical,,ChemInform,2004-5-5,,,research_article,true,标题明确报告通过动态动力学拆分立体选择性合成anti-β-羟基-α-氨基酸，产物为非天然β-羟基氨基酸，含具体化学合成路线。,chemical,chemical,yes,anti-β-hydroxy-α-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/ejoc.202201035,Kinetic and Dynamic Kinetic Resolution by Dual Catalysis,crossref,chemical,,European Journal of Organic Chemistry,2022-11-24,,,research_article,true,标题涉及动力学与动态动力学拆分，该技术常用于非天然氨基酸的不对称合成，属于化学合成方法。,chemical,chemical,yes,noncanonical amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/1615-4169(200108)343:6/7<726::aid-adsc726>3.3.co;2-5,Efficient Lipase-Catalyzed Kinetic Resolution and Dynamic Kinetic Resolution of β-Hydroxy Nitriles. A Route to Useful Precursors for γ-Amino Alcohols,crossref,chemical,,Advanced Synthesis & Catalysis,2001-8,,,,true,batch_api_error_kept,,,,,2026-07-23 18:45:34,journal article,,,
10.1021/acs.joc.1c01882,Origin of Enantioselectivity in Chiral Phosphoric-Acid-Catalyzed Azlactone Dynamic Kinetic Resolution,crossref,chemical,,The Journal of Organic Chemistry,2021-8-31,,,research_article,true,文章研究手性磷酸催化的唑内酮（azlactone）动态动力学拆分的对映选择性起源，azlactone是氨基酸衍生物的关键中间体，与NNAA不对称合成直接相关；摘要为空，需全文确认具体合成细节。,chemical,chemical,unclear,azlactone,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/acs.orglett.6c02179,Asymmetric Synthesis of α-Aryl α-Amino Acids via NHC-Catalyzed Dynamic Kinetic Resolution,crossref,chemical,,Organic Letters,2026-6-23,,,research_article,true,"标题明确报告通过NHC催化动态动力学拆分不对称合成α-芳基α-氨基酸，核心产物为非天然α,α-二取代氨基酸，属于NNAA化学合成研究。",chemical,chemical,yes,α-aryl α-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/ejoc.202101561,Organocatalytic Dynamic Kinetic Resolution: An Update,crossref,chemical,,European Journal of Organic Chemistry,2022-2-17,,,review,true,综述动态动力学拆分在不对称合成中的应用，该方法广泛用于非天然氨基酸制备，属于NNAA合成方法学综述。,chemical,chemical,yes,unnatural amino acids,2026-07-23 18:45:34,journal article,true,no,综述
10.1021/jo9811625,Synthesis of Optically Active α-Amino Esters via Dynamic Kinetic Resolution:  A Mechanistic Study,crossref,chemical,,The Journal of Organic Chemistry,1999-9-21,,,research_article,true,文章报告了通过动态动力学拆分（DKR）不对称合成光学活性α-氨基酸酯的化学合成路线，属于NNAA化学合成方法学研究，摘要虽为空但标题明确指向α-氨基酸酯的不对称合成。,chemical,chemical,yes,alpha-amino esters,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1021/ja981447z,Enantioselective Resolving Resins from a Combinatorial Library. Kinetic Resolution of Cyclic Amino Acid Derivatives,crossref,chemical,,Journal of the American Chemical Society,1998-8-20,,,research_article,true,标题明确涉及环状氨基酸衍生物的动力学拆分，属于非天然氨基酸的不对称合成方法学研究。,chemical,chemical,unclear,cyclic amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/ol303115v,Asymmetric Transfer Hydrogenation Coupled with Dynamic Kinetic Resolution in Water: Synthesis of <i>anti</i>-β-Hydroxy-α-amino Acid Derivatives,crossref,chemical,,Organic Letters,2012-12-10,,,research_article,true,标题明确提及合成anti-β-羟基-α-氨基酸衍生物，属于非天然β-氨基酸类化合物，且涉及不对称转移氢化与动态动力学拆分，符合化学合成NNAA范畴。,chemical,chemical,yes,anti-β-hydroxy-α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/chin.200537075,Dynamic Kinetic Resolution Catalyzed by Ir Axially Chiral Phosphine Catalyst: Asymmetric Synthesis of anti‐Aromatic β‐Hydroxy‐α‐amino Acid Esters.,crossref,chemical,,ChemInform,2005-8-17,,,research_article,true,明确合成 anti-芳香性 β-羟基-α-氨基酸酯，属于非天然 α-氨基酸衍生物，且涉及不对称合成方法。,chemical,chemical,yes,anti-aromatic β-hydroxy-α-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/anie.200353072,Stereoselective Synthesis of <i>anti</i>‐β‐Hydroxy‐α‐amino Acids through Dynamic Kinetic Resolution,crossref,chemical,,Angewandte Chemie International Edition,2004-2-2,,,research_article,true,通过动态动力学拆分立体选择性合成anti-β-羟基-α-氨基酸，明确针对非天然β-取代α-氨基酸的化学合成。,chemical,chemical,yes,anti-β-hydroxy-α-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1055/s-0034-1379232,Iridium–SYNPHOS-Catalyzed Hydrogenation through Dynamic Kinetic Resolution of α-Amino β-Keto Ester Hydrochlorides,crossref,chemical,,Synlett,2014-10-16,,,research_article,true,标题明确涉及α-氨基β-酮酯的不对称氢化，产物为α-氨基酸衍生物；该方法常用于合成非天然α-氨基酸，属于化学合成范畴。,chemical,chemical,yes,unnatural alpha-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/acscatal.5c02848,Dynamic Kinetic Resolution of Azlactones with Hydrazines via Negative Catalysis: Synthesis of α-Chiral Amino Acid Hydrazides and Their Preferential Enrichment Phenomenon,crossref,chemical,,ACS Catalysis,2025-9-5,,,research_article,true,标题明确指出通过氮杂内酯的动态动力学拆分合成α-手性氨基酸酰肼（α-chiral amino acid hydrazides），属于NNAA化学合成范畴；摘要缺失，但标题已足够判断相关性。,chemical,chemical,unclear,α-chiral amino acid hydrazides,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.tet.2013.05.136,Dynamic kinetic resolution of β′-keto-β-amino esters using Ru–DTBM–Sunphos catalyzed asymmetric hydrogenation,crossref,chemical,,Tetrahedron,2013-8,,,research_article,true,标题明确报告利用Ru-DTBM-Sunphos催化不对称氢化对β'-酮-β-氨基酯进行动态动力学拆分，属于β-氨基酸衍生物的手性合成路线研究。,chemical,chemical,yes,beta-amino ester,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1021/ol061796v,Enantio- and Diastereoselective Hydrogenation via Dynamic Kinetic Resolution by a Cationic Iridium Complex in the Synthesis of β-Hydroxy-α-amino Acid Esters,crossref,chemical,,Organic Letters,2006-9-1,,,research_article,true,标题明确涉及β-羟基-α-氨基酸酯的不对称氢化合成，属NNAA化学合成范畴；摘要缺失但标题信息充分支持相关性。,chemical,chemical,unclear,β-hydroxy-α-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/ja984061x,Asymmetric Formation of α-Amino Acid Esters through Dynamic Kinetic Resolution:  A Cyclic Carbonate as an Optically Active CO<sub>2</sub> Synthon,crossref,chemical,,Journal of the American Chemical Society,1999-4-27,,,research_article,true,标题描述通过动态动力学拆分不对称合成α-氨基酸酯，属于NNAA化学合成方法。,chemical,chemical,unclear,α-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1246/cl.150826,"Nonenzymatic, Enantioconvergent Dynamic Kinetic Resolution (DKR) of Racemic 2-(1<i>H</i>-Pyrrol-1-yl)alkanoic Acids as α-Amino Acid Equivalents",crossref,chemical,,Chemistry Letters,2015-10-20,,,research_article,true,标题明确研究作为α-氨基酸等价物的非天然吡咯基烷酸的动态动力学拆分，属于NNAA化学合成范畴。,chemical,chemical,yes,2-(1H-pyrrol-1-yl)alkanoic acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/chin.200631037,Kinetic Resolution of Protected α‐Amino Acid Derivatives by a Chiral O‐Nucleophilic Acyl Transfer Catalyst.,crossref,chemical,,ChemInform,2006-7-11,,,research_article,true,标题涉及受保护α-氨基酸衍生物的动力学拆分，虽未明确指出是NNAA，但手性α-氨基酸衍生物的动力学拆分属于NNAA制备相关方法学，且标题中有明确氨基酸词语。,chemical,chemical,unclear,α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/s0040-4039(99)01259-9,An enantioselective synthesis of (R)-2-amino-1-hydroxyethylphosphonic acid by hydrolytic kinetic resolution of (±)-diethyl oxiranephosphonate,crossref,chemical,,Tetrahedron Letters,1999-8,,,research_article,true,标题明确报告(R)-2-氨基-1-羟乙基膦酸的不对称合成，该化合物为含磷的非天然氨基酸类似物，通过水解动力学拆分制备，属于NNAA化学合成范畴。,chemical,chemical,unclear,(R)-2-amino-1-hydroxyethylphosphonic acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.asr.2003.08.035,Kinetic study of abiotic amino acid formation by UV-irradiation,crossref,chemical,,Advances in Space Research,2004,,,research_article,true,文章标题明确涉及UV辐照非生物合成氨基酸的动力学研究，属于NNAA/氨基酸非生物化学合成研究范畴，但摘要为空，具体合成路线和化合物细节需查阅全文确认。,chemical,chemical,unclear,amino acids (abiotic),2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/jacs.6c08637,Mechanism-Inspired Chiral Binuclear Cu Catalysis for Click Chemistry: Highly Efficient Kinetic Resolution to α-Quaternary Amino Acid Derivatives,crossref,chemical,,Journal of the American Chemical Society,2026-6-29,,,research_article,true,标题明确提及通过点击化学的手性双核铜催化动力学拆分制备α-季碳氨基酸衍生物（α-quaternary amino acid derivatives），属于NNAA化学合成范畴；摘要缺失，但标题已足够判断相关性，具体合成细节需全文确认。,chemical,chemical,unclear,α-quaternary amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/1615-4169(200108)343:6/7<721::aid-adsc721>3.0.co;2-y,Enzymatic Kinetic Resolution of Methyl 3-Phenylglycidate by Transesterification with Amino Alcohols,crossref,chemical,,Advanced Synthesis & Catalysis,2001-8,,,,true,batch_api_error_kept,,,,,2026-07-23 18:45:34,journal article,,,
10.1002/anie.200502003,Kinetic Resolution of Oxazinones: An Organocatalytic Approach to Enantiomerically Pure β‐Amino Acids,crossref,chemical,,Angewandte Chemie International Edition,2005-11-16,,,research_article,true,标题明确报告通过有机催化动力学拆分噁嗪酮制备对映纯β-氨基酸，β-氨基酸属于NNAA，含化学合成路线。,chemical,chemical,yes,beta-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1007/s00284-011-9955-8,Racemic Resolution of some dl-Amino Acids using Aspergillus fumigatus l-Amino Acid Oxidase,crossref,chemical,,Current Microbiology,2011-5-18,,,research_article,true,文章利用黄曲霉L-氨基酸氧化酶对dl-氨基酸进行外消旋拆分，属于酶法制备D-氨基酸（非天然氨基酸）的研究，含具体酶促转化工艺。,enzymatic,enzymatic,yes,D-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/anie.202212399,Direct Synthesis of α‐Amino Acid Derivatives by Hydrative Amination of Alkynes,crossref,chemical,,Angewandte Chemie International Edition,2022-11-29,,,research_article,true,"标题明确提及""α-氨基酸衍生物""的直接合成（炔烃水合胺化），核心研究对象为α-氨基酸衍生物的化学合成方法，摘要缺失但标题已足够判断为NNAA化学合成相关；具体化合物和实验细节需全文确认。",chemical,chemical,unclear,α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/anie.201104309,Synthesis of α‐Amino Acid Amides: Ruthenium‐Catalyzed Amination of α‐Hydroxy Amides,crossref,chemical,,Angewandte Chemie International Edition,2011-10-10,,,research_article,true,文章报告了钌催化α-羟基酰胺胺化合成α-氨基酸酰胺的方法，标题明确指向α-氨基酸衍生物的化学合成，属于NNAA化学合成方法学，摘要为空但标题信息充分。,chemical,chemical,yes,α-amino acid amides,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/hlca.19960790122,A Novel Amination Reaction with Diphenyl Phosphorazidate: Synthesis of α‐amino‐acid derivatives,crossref,chemical,,Helvetica Chimica Acta,1996-2-7,,,research_article,true,标题明确为“α-amino-acid derivatives”的合成，使用叠氮磷酸酯进行胺化，属于非天然氨基酸化学合成方法。,chemical,chemical,unclear,α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/jacs.0c12162,Visible-Light-Mediated Carbonyl Alkylative Amination to All-Alkyl α-Tertiary Amino Acid Derivatives,crossref,chemical,,Journal of the American Chemical Society,2021-1-11,,,research_article,true,"标题明确提及合成""all-alkyl α-tertiary amino acid derivatives""，属于非天然α-氨基酸衍生物的可见光介导化学合成，摘要缺失但标题已足够判断为NNAA化学合成研究。",chemical,chemical,unclear,all-alkyl α-tertiary amino acid derivatives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1038/s42004-019-0229-x,Amination of β-hydroxyl acid esters via cooperative catalysis enables access to bio-based β-amino acid esters,crossref,chemical,,Communications Chemistry,2019-11-12,,,research_article,true,标题明确为“β-羟基酸酯的胺化制备生物基β-氨基酸酯”，β-氨基酸属于非天然氨基酸，符合化学合成轨道。,chemical,chemical,yes,beta-amino acid esters,2026-07-23 18:45:34,journal article,true,unclear,研究论文
